일자,시가,고가,저가,종가,거래량
20010226,3850,3860,3780,3840,35668900
20010223,3920,3970,3830,3840,76858200
20010222,4080,4100,3940,4010,43608450
20010221,4160,4200,4140,4160,19501200
20010220,4190,4280,4180,4240,18178650
20010219,4180,4210,4100,4190,22881500
20010216,4150,4310,4130,4250,46377750
20010215,4200,4210,4100,4130,34934000
20010214,3920,4040,3900,3980,19710050
20010213,4040,4100,3970,3980,22297650
20010212,3840,4050,3840,3970,36114650
20010209,4040,4100,3980,4070,25231850
20010208,3920,4060,3890,4060,34687800
20010207,3960,3990,3900,3900,23132500
20010206,3980,4020,3910,4010,31548300
20010205,4170,4200,3990,4030,47137700
20010202,4290,4390,4220,4290,27330200
20010201,4270,4420,4190,4270,39732000
20010131,4090,4400,4090,4400,53046500
20010130,4100,4170,4070,4110,39350000
20010129,4000,4100,3960,4020,47246750
20010126,4450,4480,3970,3980,91026300
20010122,4600,4600,4470,4550,42251700
20010119,4700,4700,4520,4600,54247000
20010118,4240,4530,4240,4400,57685900
20010117,4060,4240,4060,4220,52572950
20010116,3960,4200,3850,4140,52069450
20010115,3860,4020,3840,3920,51463750
20010112,3800,3890,3770,3840,52903000
20010111,3790,3790,3640,3640,31411950
20010110,3780,3810,3700,3710,41238850
20010109,3830,3860,3710,3840,46280400
20010108,3820,3910,3780,3880,42295550
20010105,3760,3920,3700,3900,78137200
20010104,3790,3870,3660,3780,119912400
20010103,3230,3420,3220,3370,37857150
20010102,3160,3380,3140,3350,39456350
20001226,3230,3240,3160,3160,60431600
20001222,3240,3300,3130,3140,63762900
20001221,3120,3300,3070,3240,76628650
20001220,3420,3450,3320,3340,53678800
20001219,3560,3570,3510,3530,25449100
20001218,3500,3590,3490,3560,34352900
20001215,3620,3640,3480,3490,52960850
20001214,3620,3680,3560,3620,66969300
20001213,3500,3780,3500,3780,84144450
20001212,3580,3650,3500,3500,73747900
20001211,3480,3630,3480,3580,70579150
20001208,3260,3390,3260,3370,47575050
20001207,3210,3260,3160,3260,43021100
20001206,3410,3430,3210,3210,95891700
20001205,3160,3250,3120,3240,58404750
20001204,3220,3250,3080,3100,51877000
20001201,3080,3220,3040,3180,96427850
20001130,3220,3290,3150,3240,63316100
20001129,3300,3350,3200,3220,54303400
20001128,3650,3650,3500,3520,59771950
20001127,3600,3800,3570,3780,100222300
20001124,3310,3400,3270,3400,45533650
20001123,3140,3260,3140,3210,44648000
20001122,3100,3220,3080,3140,37714450
20001121,3080,3170,2970,3160,51622800
20001120,3160,3210,3100,3100,26799050
20001117,3180,3230,3150,3220,36227650
20001116,3400,3420,3250,3280,37422300
20001115,3450,3460,3320,3390,55723200
20001114,3210,3320,3210,3290,31757700
20001113,3220,3260,3100,3150,51072850
20001110,3360,3440,3320,3380,35142000
20001109,3300,3430,3260,3400,52308550
20001108,3400,3460,3280,3410,58219200
20001107,3460,3550,3380,3440,53740200
20001106,3460,3670,3380,3510,71866500
20001103,3420,3470,3370,3440,80421750
20001102,3200,3430,3170,3320,123181800
20001101,3000,3270,2960,3260,94165000
20001031,2750,2850,2630,2850,63192350
20001030,2800,2880,2720,2750,36832850
20001027,2960,3020,2840,2840,73168000
20001026,2930,3030,2740,2890,133294500
20001025,3200,3260,3130,3210,68734700
20001024,3180,3420,3100,3340,97115900
20001023,3490,3520,3160,3200,139963000
20001020,3240,3330,3190,3330,118827100
20001019,2730,3050,2690,2900,137720450
20001018,2540,2760,2420,2730,164215550
20001017,2980,3080,2730,2740,65302250
20001016,3300,3380,3130,3160,116319600
20001013,3000,3090,2830,3030,115298100
20001012,3140,3280,3140,3140,79537450
20001011,3450,3460,3210,3220,103605550
20001010,3700,3810,3590,3660,62145000
20001009,3820,3840,3680,3690,63199750
20001006,3800,3900,3760,3900,54935500
20001005,4020,4080,3940,3940,62749750
20001004,3700,3950,3590,3890,82636950
20001002,3840,3880,3760,3810,41120850
20000929,4120,4120,3940,4040,57537050
20000928,4100,4190,4030,4060,52470000
20000927,4000,4100,3960,4030,69795450
20000926,3900,4040,3900,4000,58430500
20000925,3880,4110,3840,4090,65988650
20000922,3840,4050,3780,3800,103266000
20000921,4590,4660,4320,4400,65445500
20000920,4600,4660,4460,4600,103414950
20000919,3990,4370,3900,4160,100525150
20000918,4010,4120,3700,3970,146308650
20000915,4500,4620,4300,4350,82698600
20000914,4600,4710,4440,4710,106131250
20000908,4900,4930,4790,4880,57171400
20000907,4940,4980,4760,4790,83907150
20000906,5200,5280,5090,5150,53122500
20000905,5260,5340,5030,5150,79769400
20000904,5440,5550,5310,5340,28629000
20000901,5540,5600,5420,5540,49957500
20000831,5900,5900,5380,5470,114121250
20000830,6140,6190,6020,6030,23738900
20000829,6320,6380,6160,6220,16765550
20000828,6340,6380,6260,6330,17634850
20000825,6180,6400,6110,6400,21964450
20000824,6260,6300,6100,6220,31701550
20000823,6450,6450,6160,6190,27909550
20000822,6260,6470,6240,6460,27712600
20000821,6200,6340,6190,6270,20950000
20000818,6500,6520,6200,6200,21371650
20000817,6480,6560,6340,6440,36346300
20000816,6500,6530,6330,6420,51918000
20000814,6060,6160,6000,6020,23733200
20000811,6000,6070,5880,5960,33844500
20000810,6000,6160,5860,6160,40830600
20000809,5680,6040,5680,6000,39574750
20000808,5660,5750,5570,5580,33477500
20000807,5740,5770,5580,5580,28767750
20000804,5930,6010,5850,5920,23606850
20000803,6180,6180,5970,6030,27817100
20000802,6100,6170,5930,6070,37191250
20000801,5960,6270,5870,6220,53123300
20000731,5730,5910,5550,5900,46615600
20000728,5800,5910,5710,5730,83036950
20000727,6220,6360,6100,6230,43543250
20000726,6400,6580,6360,6550,54746250
20000725,6310,6400,6120,6280,56738350
20000724,6640,6740,6360,6380,49018200
20000721,6960,7050,6760,6920,48395050
20000720,7060,7110,6840,6900,40319000
20000719,7360,7390,7140,7200,40053250
20000718,7550,7620,7440,7460,19605300
20000714,7780,7840,7540,7550,30425700
20000713,7700,7880,7570,7760,48805800
20000712,7520,7660,7460,7640,40143400
20000711,7580,7740,7450,7450,34949600
20000710,7440,7630,7410,7600,42508600
20000707,7340,7460,7230,7360,40581250
20000706,7240,7350,7180,7300,60342600
20000705,7390,7520,7350,7430,24899400
20000704,7600,7620,7350,7350,32811450
20000703,7440,7550,7420,7500,25975750
20000630,7440,7540,7290,7380,35254000
20000629,7600,7740,7380,7490,61124850
20000628,7220,7540,7220,7520,47295150
20000627,7320,7440,7190,7310,45539150
20000626,7100,7360,6990,7210,39984500
20000623,6980,7010,6860,7000,29216150
20000622,7240,7270,6960,7040,33636650
20000621,7300,7380,7070,7080,37589750
20000620,6940,7180,6830,7140,59793900
20000619,6600,6950,6550,6700,53562800
20000616,6900,6960,6710,6740,66456350
20000615,7560,7560,7000,7000,61227350
20000614,7230,7640,7090,7640,63023700
20000613,7060,7100,6870,7060,42498500
20000612,7200,7280,7030,7190,49515250
20000609,6600,7040,6530,7020,63864800
20000608,6660,6960,6530,6530,58550850
20000607,6600,6980,6510,6800,53366800
20000605,6920,6980,6680,6740,48012350
20000602,6690,6900,6510,6620,84388900
20000601,6200,6410,6120,6300,50234450
20000531,6000,6290,5960,6160,83935250
20000530,5600,5800,5520,5800,64951900
20000529,5260,5680,5240,5460,67130400
20000526,5900,5990,5600,5600,67103850
20000525,6330,6380,5930,6000,85965150
20000524,6160,6370,5920,6200,72152500
20000523,6500,6700,6350,6380,41294300
20000522,6720,6830,6620,6670,36388700
20000519,6740,6900,6600,6900,41452450
20000518,6740,7000,6680,6800,36581900
20000517,7000,7340,6920,6920,76237900
20000516,6510,6800,6510,6800,39624750
20000515,6290,6530,6220,6440,47120850
20000512,6420,6440,6160,6160,47172250
20000510,6320,6390,6270,6350,27623800
20000509,6500,6540,6340,6370,50549500
20000508,6400,6700,6300,6560,52697200
20000504,6220,6360,6140,6180,26101050
20000503,6240,6260,6090,6180,26589300
20000502,6200,6530,6120,6280,72335650
20000428,5500,6100,5460,6000,75531200
20000427,5520,5700,5400,5400,54112650
20000426,5820,5860,5600,5600,39293000
20000425,5620,5760,5520,5640,34900700
20000424,5970,6030,5760,5800,27830650
20000421,6060,6180,5970,6050,26425650
20000420,5960,6160,5920,6020,37335950
20000419,6300,6460,5860,6000,60617100
20000418,6200,6240,5860,6040,73731250
20000417,5420,5750,5340,5520,78052400
20000414,6600,6680,6260,6260,62369850
20000412,6960,7030,6860,6910,35254800
20000411,7200,7200,6950,7100,29078250
20000410,7500,7500,7200,7300,35885450
20000407,6860,7260,6780,7200,42359900
20000406,6860,6960,6680,6680,47236450
20000404,7000,7290,6660,6800,58341900
20000403,6920,7320,6860,7100,56807100
20000331,6800,7070,6650,6700,63856050
20000330,7520,7560,7050,7050,74649800
20000329,7030,7680,6980,7660,78093700
20000328,6900,7260,6820,7030,74425000
20000327,6960,7040,6700,6800,67734550
20000324,6320,7120,6180,6800,90264000
20000323,6480,6580,6200,6200,64950600
20000322,5960,6300,5880,6200,86976850
20000321,5700,5940,5610,5880,44929350
20000320,5600,5710,5530,5660,26366050
20000317,5540,5560,5400,5480,24084250
20000316,5480,5520,5360,5400,28799050
20000315,5200,5400,5120,5400,46107050
20000314,5170,5380,5160,5210,30062050
20000313,5480,5490,5160,5180,32217900
20000310,5790,5800,5520,5540,28609950
20000309,5970,5980,5620,5620,55894500
20000308,5520,6000,5500,5920,32464400
20000307,5600,5640,5480,5620,30070700
20000306,6000,6050,5600,5640,39151000
20000303,6200,6250,5880,6000,140994550
20000302,5880,5880,5520,5880,117754600
20000229,4900,5140,4840,5120,51821000
20000228,5000,5050,4800,4800,30143200
20000225,5080,5150,4980,5120,27876350
20000224,5120,5240,5060,5070,26076300
20000223,5220,5260,5100,5140,27724850
20000222,5000,5240,5000,5120,24183450
20000221,5200,5260,5030,5070,26486100
20000218,5370,5630,5160,5300,108754150
20000217,4940,5100,4910,5080,65186900
20000216,5180,5200,4780,5000,73119450
20000215,5380,5420,5140,5200,38319650
20000214,5600,5660,5340,5380,44144450
20000211,5960,5960,5680,5700,34662850
20000210,5660,5880,5600,5760,61848950
20000209,5560,5720,5480,5720,51051150
20000208,5340,5480,5310,5430,58462200
20000207,5140,5330,5040,5240,64141750
20000203,5250,5460,4970,5130,142767750
20000202,5220,5370,5110,5250,64107150
20000201,5600,5680,5260,5320,71470100
20000131,5640,5730,5560,5580,39634450
20000128,5640,5880,5540,5820,38319900
20000127,5480,5620,5430,5520,27904150
20000126,5500,5520,5410,5480,29286700
20000125,5520,5640,5440,5440,44253350
20000124,5800,5900,5700,5700,34359150
20000121,5950,5980,5880,5880,32536400
20000120,5860,6040,5820,6040,37318000
20000119,6000,6040,5960,5960,40207950
20000118,6160,6160,5980,6100,45261550
20000117,6000,6180,5920,6100,63506900
20000114,5720,5880,5680,5830,49378800
20000113,5600,5740,5560,5710,41191500
20000112,5610,5740,5600,5720,29224600
20000111,5820,6100,5770,5770,59748700
20000110,5600,5770,5580,5770,46880750
20000107,5560,5670,5360,5540,40309750
20000106,5750,5780,5580,5620,54390500
20000105,5800,6060,5520,5580,74680200
20000104,6000,6110,5660,6110,74198350
19991228,5200,5560,5050,5320,74084850
19991227,5460,5490,5140,5220,46702850
19991224,5700,5720,5360,5460,35422300
19991223,5280,5700,5240,5580,52863100
19991222,5140,5350,5060,5280,41342900
19991221,5000,5360,4900,5040,48370100
19991220,4960,5040,4880,4970,32821800
19991217,4840,4980,4740,4900,53607500
19991216,4830,4890,4710,4780,35198100
19991215,5040,5090,4750,4890,45540650
19991214,5160,5260,5070,5110,39613100
19991213,5400,5400,5160,5160,46345850
19991210,5400,5480,5200,5320,42398350
19991209,5360,5460,5310,5400,54637600
19991208,5560,5590,5400,5470,36505600
19991207,5500,5600,5420,5570,45382800
19991206,5180,5500,5170,5500,54841050
19991203,5060,5200,5020,5120,44634500
19991202,5160,5270,4940,5000,53369700
19991201,4750,5100,4740,5100,71817400
19991130,4760,4900,4700,4800,47977150
19991129,4600,4760,4530,4760,37396350
19991126,4520,4650,4420,4520,44015950
19991125,4600,4600,4450,4450,29422150
19991124,4460,4540,4400,4530,25088650
19991123,4520,4600,4440,4440,28594650
19991122,4640,4640,4500,4520,28879550
19991119,4630,4720,4550,4640,34145000
19991118,4480,4580,4420,4550,32765500
19991117,4780,4840,4500,4520,42874600
19991116,4500,4700,4460,4700,36883350
19991115,4800,4800,4510,4540,34376200
19991112,4440,4750,4420,4600,59484750
19991111,4390,4480,4320,4330,37381100
19991110,4400,4420,4300,4320,35388050
19991109,4220,4460,4170,4430,47353050
19991108,4340,4350,4190,4200,30608450
19991105,4440,4490,4320,4320,30489200
19991104,4360,4440,4300,4380,32390850
19991103,4200,4380,4180,4240,41245800
19991102,4140,4180,4100,4160,32229600
19991101,4200,4280,4100,4160,30663600
19991029,3990,4100,3950,4000,52845350
19991028,3720,3890,3680,3880,40385850
19991027,3660,3720,3620,3650,16148300
19991026,3530,3690,3510,3640,24007450
19991025,3710,3720,3580,3590,28065650
19991022,3600,3770,3570,3740,38559150
19991021,3700,3790,3620,3640,42991550
19991020,3720,3770,3610,3640,47853800
19991019,3890,3900,3660,3680,56618400
19991018,3900,3980,3840,3870,30170400
19991015,4200,4210,4030,4070,22629750
19991014,4120,4220,4080,4160,35753550
19991013,4000,4190,3980,4160,32548700
19991012,3900,4070,3900,4070,39616600
19991011,3960,4010,3900,3900,30831700
19991008,4080,4090,3970,4000,41727650
19991007,4200,4230,4040,4160,40518250
19991006,3900,4260,3870,4180,68940700
19991005,3900,3980,3820,3840,64399350
19991004,3960,4040,3800,3800,40047850
19991001,3940,4000,3740,3930,72845800
19990930,4020,4180,3940,3940,82641200
19990929,4340,4340,4120,4120,38907100
19990928,4420,4500,4300,4350,42863350
19990927,4760,4790,4400,4400,49599550
19990922,4810,5030,4700,4710,70677350
19990921,4630,4900,4500,4800,76888350
19990920,4390,4480,4340,4420,32870150
19990917,4260,4410,4160,4370,63902750
19990916,4580,4600,4330,4360,56352750
19990915,4780,4810,4660,4660,35488200
19990914,4900,4970,4720,4740,54814100
19990913,4800,5030,4720,5000,76563550
19990910,4700,4790,4630,4630,61554200
19990909,4760,4820,4620,4760,54693900
19990908,4780,4890,4700,4760,63976400
19990907,4900,4960,4800,4820,47420750
19990906,4980,5040,4820,4900,67145350
19990903,4560,4890,4460,4820,90999000
19990902,4290,4560,4270,4500,59439100
19990901,4600,4680,4360,4370,75326800
19990831,4260,4490,4260,4480,54301200
19990830,4520,4620,4340,4340,43956450
19990827,4300,4660,4220,4480,64941300
19990826,4040,4350,3970,4240,71484700
19990825,3850,4050,3850,3990,56347850
19990824,3800,3880,3730,3850,39711300
19990823,3590,3740,3560,3700,33724100
19990820,3560,3560,3460,3520,26466650
19990819,3720,3760,3560,3560,25483050
19990818,3600,3760,3540,3680,34778850
19990817,3820,3870,3660,3680,37991500
19990816,3680,3890,3640,3800,35011000
19990813,3700,3780,3610,3700,35992250
19990812,3800,3860,3730,3800,37003450
19990811,3900,3940,3700,3710,47926500
19990810,3640,4000,3600,4000,55433650
19990809,3540,3730,3490,3600,38727350
19990806,3660,3740,3480,3540,37658500
19990805,3720,3800,3620,3660,41210000
19990804,3890,3920,3800,3800,33667400
19990803,3800,3920,3730,3890,43695300
19990802,3770,3860,3630,3750,57774000
19990730,3940,4080,3740,3780,97290000
19990729,3700,3960,3570,3940,83094450
19990728,3410,3750,3390,3560,97607600
19990727,3230,3400,3200,3370,45525600
19990726,3120,3260,3060,3170,60638050
19990723,3400,3400,3000,3120,59034250
19990722,3290,3460,3280,3440,57865150
19990721,3370,3380,3160,3330,59326650
19990720,3460,3560,3420,3420,51544600
19990719,3600,3620,3360,3460,57433900
19990716,3380,3540,3380,3450,69408150
19990715,3200,3390,3170,3360,72389400
19990714,3150,3240,3100,3140,62585750
19990713,2930,3250,2930,3130,81391650
19990712,3120,3180,2990,2990,54549650
19990709,3200,3200,3040,3140,69671250
19990708,3250,3350,3030,3200,87834150
19990707,3380,3400,3170,3230,105828050
19990706,3000,3470,2970,3440,66175900
19990705,2900,3030,2790,3020,61367500
19990702,2660,2900,2610,2820,76665650
19990701,2580,2680,2550,2660,53239250
19990630,2540,2670,2440,2540,82113600
19990629,2600,2610,2540,2540,45085100
19990628,2490,2680,2490,2620,60819000
19990625,2400,2500,2380,2500,41643700
19990624,2500,2560,2480,2480,42622050
19990623,2500,2590,2480,2480,47810600
19990622,2550,2600,2480,2560,49923750
19990621,2440,2580,2440,2580,56808050
19990618,2360,2460,2320,2380,81575950
19990617,2340,2590,2300,2300,114617250
19990616,2080,2300,2080,2280,77865000
19990615,2000,2170,2000,2060,55243050
19990614,2120,2120,2000,2090,43500250
19990611,2100,2310,2050,2180,98467450
19990610,1868,2100,1862,2100,104380050
19990609,1940,1960,1830,1830,36334850
19990608,2040,2050,1962,1990,47852050
19990607,1960,2040,1936,2040,57785350
19990604,1820,1920,1820,1900,52134850
19990603,1840,1846,1762,1820,49749100
19990602,1734,1860,1730,1806,65329250
19990601,1640,1726,1626,1706,48104650
19990531,1646,1680,1644,1658,21785850
19990528,1660,1680,1642,1650,26958050
19990527,1660,1724,1658,1660,40160000
19990526,1638,1672,1614,1658,37402950
19990525,1606,1670,1602,1640,27445700
19990524,1620,1668,1620,1626,41344500
19990521,1674,1698,1578,1698,59043000
19990520,1790,1798,1670,1684,57580500
19990519,1848,1848,1774,1780,40493500
19990518,1822,1858,1806,1830,17997450
19990517,1840,1860,1808,1808,28973700
19990514,1830,1930,1820,1880,40820350
19990513,1840,1850,1794,1798,29041600
19990512,1860,1868,1784,1850,47117800
19990511,1960,1960,1868,1870,32389450
19990510,1912,1970,1886,1962,25242100
19990507,1896,1970,1886,1908,48236850
19990506,1820,1920,1814,1856,56359950
19990504,1830,1870,1800,1800,27738250
19990503,1838,1840,1810,1824,21789250
19990430,1858,1858,1796,1828,56435550
19990429,1960,1960,1860,1860,36977650
19990428,1960,1998,1952,1968,30418500
19990427,2020,2080,1950,1968,54539400
19990426,2040,2080,1970,2020,47081650
19990423,1996,2140,1984,2040,29413950
19990422,2000,2020,1948,1996,46411300
19990421,2100,2130,1990,1990,33123050
19990420,2220,2280,2100,2140,36771600
19990419,2110,2230,2060,2220,61921450
19990416,1926,2160,1926,2000,58988950
19990415,1900,1950,1900,1924,21711300
19990414,1958,1958,1880,1880,27050500
19990413,1916,1936,1904,1908,18508750
19990412,1976,1976,1900,1914,26440000
19990409,1976,1980,1908,1976,26583500
19990408,1950,1978,1920,1944,23100900
19990407,1900,1998,1884,1960,58029500
19990406,1920,1970,1896,1900,25427950
19990402,1920,1980,1906,1920,13631950
19990401,1902,1930,1880,1920,19425000
19990331,1866,1904,1866,1900,16060100
19990330,1898,1924,1880,1900,25496950
19990329,1774,1868,1774,1850,30265400
19990326,1900,1938,1860,1860,23582500
19990325,1936,1980,1882,1900,31031500
19990324,1980,1980,1926,1934,29039800
19990323,2000,2040,1966,1980,32091850
19990322,1920,2070,1882,1990,78788650
19990319,1800,1936,1798,1894,64922000
19990318,1774,1840,1762,1774,30343700
19990317,1790,1800,1750,1760,19941400
19990316,1738,1754,1734,1744,14886400
19990315,1754,1766,1726,1736,20821750
19990312,1754,1754,1726,1754,17492500
19990311,1690,1750,1680,1728,34290100
19990310,1746,1746,1680,1704,15600550
19990309,1738,1750,1722,1750,23208300
